Line	altrad_heli	cpi135k_prelim	cpi1800_prelim	cpi400_prelim	cpi40k_prelim	cpi8200_prelim	cpq135k_prelim	cpq1800_prelim	cpq400_prelim	cpq40k_prelim	cpq8200_prelim	cpsp	cxi3300_prelim	cxq3300_prelim	cxsp	date	dep135k	dep1800	dep400	dep40k	dep8200	diurnal	dres_200_by5m[0]	dres_200_by5m[1]	dres_200_by5m[2]	dres_200_by5m[3]	dres_200_by5m[4]	dres_200_by5m[5]	dres_200_by5m[6]	dres_200_by5m[7]	dres_200_by5m[8]	dres_200_by5m[9]	dres_200_by5m[10]	dres_200_by5m[11]	dres_200_by5m[12]	dres_200_by5m[13]	dres_200_by5m[14]	dres_200_by5m[15]	dres_200_by5m[16]	dres_200_by5m[17]	dres_200_by5m[18]	dres_200_by5m[19]	dres_200_by5m[20]	dres_200_by5m[21]	dres_200_by5m[22]	dres_200_by5m[23]	dres_200_by5m[24]	dres_200_by5m[25]	dres_200_by5m[26]	dres_200_by5m[27]	dres_200_by5m[28]	dres_200_by5m[29]	dres_200_by5m[30]	dres_200_by5m[31]	dres_200_by5m[32]	dres_200_by5m[33]	dres_200_by5m[34]	dres_200_by5m[35]	dres_200_by5m[36]	dres_200_by5m[37]	dres_200_by5m[38]	dres_200_by5m[39]	dres_200_by5m[40]	dtm	fid	flight	gpsz_tx	mag_diu	mag_lag	powerline	res135k	res1800	res400	res40k	res8200	time_ssm	x_tx	y_tx
L160030	67.30960596	790.5394287	114.2927933	31.71495247	587.6417236	321.1656799	311.4491577	157.7913513	59.60319901	265.039032	237.3288269	0.00019295	68.45908356	77.21033478	1.91E-05	20230816	-22.54754257	-19.56757736	-10.61991882	-19.52479935	-17.83834839	57105.14326	100.7796707	100.476059	57.33762741	38.17674637	29.8986702	26.89707565	27.66931343	28.46372223	29.2809391	30.12161827	30.98643494	31.1027317	27.94972229	25.11634445	22.57019997	20.28216553	18.22608185	16.44711304																								136.21859	3051.6	29007	174.4822	57429.28574	57314.429	0.00036143	100.7796707	34.9745636	23.36696434	47.84854889	34.81015396	63977.6	410919.6462	7176302.043
L160030	67.38036964	792.5447998	114.3523407	32.16520309	588.8140869	321.3220215	311.6573181	158.1338959	59.5359726	265.0204773	237.6165009	0.000106813	68.41178894	76.89028931	3.28E-05	20230816	-22.63851929	-19.70626831	-10.19638824	-19.60258865	-17.93325806	57105.14169	100.2639389	99.82009125	56.88919449	38.04033661	29.97250366	27.08798027	27.91615105	28.76964188	29.64922714	30.55570602	31.48989677	31.56170464	28.00971413	24.85746956	22.0599823	19.57732582	17.37407112	15.70750237																								136.1030859	3051.7	29007	174.44395	57429.32431	57314.466	0.000732084	100.2639389	35.02765656	22.83547783	47.60715866	34.83896255	63977.7	410922.4416	7176300.11
L160030	67.44924726	795.5244141	114.4714203	32.53277206	590.4487305	321.4000854	312.4121399	158.4889069	59.36523056	265.2584839	238.0659637	0.000121821	68.36616516	76.64441681	9.57E-06	20230816	-22.75078583	-19.83518219	-9.768367767	-19.69321823	-18.04275131	57105.14011	99.76764679	99.17953491	56.43468475	37.9359436	30.13080215	27.34483528	28.1878891	29.05693436	29.95277405	30.87623215	31.82815933	31.82143784	27.94093704	24.53364944	21.5418663	18.9149189	16.60831833																									135.9894679	3051.8	29007	174.4057	57429.31689	57314.457	0.000737888	99.76764679	35.05090714	22.37306404	47.35844803	34.92462921	63977.8	410925.237	7176298.177
L160030	67.51504602	799.083252	114.6356735	32.80529785	592.5288696	321.4412842	313.6400757	158.8638763	59.15862274	265.7472839	238.6655884	0.000116422	68.33182526	76.47587585	3.93E-06	20230816	-22.87797546	-19.95735931	-9.399692535	-19.79502487	-18.16382599	57105.13854	99.3719101	98.63520813	55.9919548	37.85713959	30.3544426	27.65403748	28.48019409	29.33102989	30.20728493	31.10971642	32.03910828	31.93684387	27.81147003	24.21898079	21.09054565	18.36621857	15.99380112																									135.8789288	3051.9	29007	174.36745	57429.26646	57314.405	0.000663952	99.3719101	35.05413818	22.00951004	47.10452271	35.0542984	63977.9	410928.0325	7176296.244
L160030	67.57704188	802.7337646	114.8227386	32.99914169	594.9539795	321.4819641	315.1856689	159.2796021	58.98326111	266.4507141	239.3696594	0.000110337	68.31871033	76.38110352	1.42E-05	20230816	-23.0110817	-20.08070755	-9.128974915	-19.90482712	-18.2907486	57105.13697	99.13587952	98.24946594	55.58374405	37.7973938	30.61377525	27.9925518	28.78686523	29.60371971	30.4437542	31.30762291	32.19600677	32.00231171	27.69746399	23.97169113	20.74709702	17.9562645	15.54084587																									135.7721925	3052	29007	174.3292	57429.19203	57314.329	0.000883286	99.13587952	35.05492401	21.74472427	46.85417557	35.2085228	63978	410930.8279	7176294.311
L160030	67.63508975	806.067749	115.0101929	33.11981583	597.5722046	321.5542908	316.8334961	159.7507324	58.90784836	267.3002625	240.1274261	0.000114604	68.33087158	76.3482132	3.03E-05	20230816	-23.14065552	-20.21231842	-9.009017944	-20.01830673	-18.41810226	57105.13555	99.05774689	98.02394867	55.21987915	37.74912262	30.8786869	28.33597183	29.09991646	29.88445663	30.6901474	31.51756096	32.36728287	32.10670471	27.67578125	23.85635567	20.56403351	17.7260704	15.27976513																									135.6394993	3052.1	29007	174.23342	57429.11545	57314.251	0.000450273	99.05774689	35.06906509	21.59286308	46.61521912	35.36736298	63978.1	410933.6633	7176292.422
L160030	67.68887112	808.9805908	115.185791	33.14931107	600.2489014	321.6864319	318.3887024	160.2674408	58.99791718	268.2127991	240.9221497	0.000155422	68.36432648	76.36618805	1.82E-05	20230816	-23.25996017	-20.35173035	-9.112445831	-20.13045883	-18.54336929	57105.13414	99.05529022	97.87714386	54.88426971	37.70532608	31.13360977	28.67118835	29.41160393	30.17114258	30.95029449	31.74956703	32.5694809	32.27880859	27.794981	23.93400002	20.60934448	17.74651337	15.28135777																									135.5069947	3052.2	29007	174.13764	57429.05886	57314.193	0.000676048	99.05529022	35.10062408	21.59284782	46.38732529	35.52000809	63978.2	410936.4987	7176290.533
L160030	67.73738947	811.7792358	115.3576736	33.08046341	602.9428711	321.8980408	319.8164978	160.8027191	59.2823143	269.126709	241.7926025	0.000130049	68.41477203	76.43943024	3.28E-05	20230816	-23.36914825	-20.49025345	-9.468242645	-20.23724747	-18.66873169	57105.13272	99.01377869	97.68975067	54.5395813	37.66144943	31.38605309	29.00515175	29.71889687	30.45020676	31.19951248	31.96725845	32.75389481	32.46312714	28.02853012	24.19971657	20.89393425	18.03973579	15.57543278																									135.3797531	3052.3	29007	174.04186	57429.03228	57314.165	0.000390815	99.01377869	35.13848495	21.7612648	46.15898514	35.67039871	63978.3	410939.3341	7176288.644
L160030	67.7785687	815.0158081	115.5531693	32.937397	605.7394409	322.2038574	321.2915344	161.3308258	59.72609711	270.0422974	242.812912	0.000130388	68.48468781	76.58979034	2.15E-05	20230816	-23.47497177	-20.61522675	-10.01899338	-20.33716202	-18.79865265	57105.13131	98.86489105	97.38552856	54.1509819	37.61636353	31.65783882	29.3572998	30.02181244	30.70136833	31.39630508	32.10697174	32.83372498	32.54692459	28.27181244	24.55824661	21.33246422	18.53039742	16.09638786																									135.2598506	3052.4	29007	173.94608	57429.02969	57314.161	0.000631802	98.86489105	35.16139984	22.06220245	45.91439056	35.83191299	63978.4	410942.1695	7176286.755
L160030	67.81001183	819.1373901	115.7933807	32.76372528	608.7921753	322.6272583	323.0785828	161.8384857	60.25440598	271.039978	244.0409088	0.000144099	68.57803345	76.84147644	2.43E-05	20230816	-23.5855217	-20.71763229	-10.65505981	-20.43237305	-18.93542862	57105.12989	98.62436676	96.97780609	53.71628952	37.57260513	31.96013832	29.73476028	30.31312561	30.90274239	31.50382805	32.11660385	32.74129868	32.4390564	28.41054535	24.88232231	21.79225922	19.08594131	16.7157135																									135.1496843	3052.5	29007	173.8503	57429.03611	57314.166	0.00083907	98.62436676	35.15476227	22.42583084	45.64988327	36.01187134	63978.5	410945.0049	7176284.865
L160030	67.82969777	824.2555542	116.0711212	32.59566116	612.2076416	323.2055359	325.3368225	162.3222046	60.78036118	272.2495728	245.4740753	0.000139359	68.69686127	77.20493317	4.72E-05	20230816	-23.70380783	-20.79607773	-11.26664734	-20.52699661	-19.07584	57105.12848	98.3491745	96.53562164	53.27610397	37.5357666	32.27454376	30.11285973	30.57135773	31.03683662	31.50940514	31.98916626	32.47623444	32.13634491	28.39608002	25.09113503	22.17084503	19.59043884	17.31035995	15.59975433																								135.0512751	3052.6	29007	173.75452	57429.03552	57314.164	0.000414836	98.3491745	35.12184525	22.78454208	45.38599396	36.19986725	63978.6	410947.8403	7176282.976
L160030	67.8359571	830.1246338	116.3565216	32.4565773	615.9505005	323.9701538	328.013092	162.7853241	61.21796417	273.7879028	247.0460205	0.000185475	68.84697723	77.67102051	9.41E-06	20230816	-23.82451248	-20.85499954	-11.76051331	-20.62390137	-19.2111702	57105.12706	98.08343506	96.12999725	52.90024567	37.51442719	32.55934906	30.44206619	30.76949883	31.10045433	31.43497086	31.77308464	32.11483383	31.72867393	28.26097298	25.1722641	22.42112732	19.97066879	17.78802681	16.01812363																								134.9662925	3052.7	29007	173.65874	57429.02094	57314.148	0.000590676	98.08343506	35.07978058	23.0835743	45.16424179	36.37210846	63978.7	410950.6757	7176281.087
L160030	67.82850071	836.2745361	116.6129456	32.35877228	619.8348389	324.9148865	330.8906555	163.2440948	61.51445389	275.7236328	248.6648865	0.000138614	69.0379715	78.21105194	2.54E-05	20230816	-23.93780136	-20.90395355	-12.08472443	-20.72409058	-19.33262253	57105.12565	97.84575653	95.81562805	52.6711731	37.52429199	32.77512741	30.67501259	30.89418602	31.11492348	31.33724022	31.56114388	31.7866478	31.36600304	28.10139465	25.17657089	22.5561657	20.20849419	18.1051712	16.30977058																								134.8950256	3052.8	29007	173.56296	57428.99635	57314.122	0.000511446	97.84575653	35.05247498	23.29083252	45.03723526	36.50848007	63978.8	410953.5111	7176279.198
L160030	67.80802123	842.2088623	116.8139038	32.29878616	623.6158447	325.9864197	333.75354	163.7298889	61.66971588	278.0870667	250.2650909	0.000126807	69.26860046	78.782547	1.18E-05	20230816	-24.03499603	-20.95526505	-12.24558258	-20.82749557	-19.43592072	57105.12423	97.66317749	95.65306091	52.66812897	37.58985901	32.90843201	30.79017448	30.95139694	31.11346245	31.27637672	31.44014549	31.60477066	31.17980385	28.02147675	25.18306732	22.63217354	20.33966827	18.2793808	16.46688652																								134.8367819	3052.9	29007	173.46718	57428.97277	57314.097	0.00091587	97.66317749	35.06124878	23.40943909	45.05476761	36.60718918	63978.9	410956.3465	7176277.309
L160030	67.77608761	847.6118164	116.9556274	32.24226379	627.1311035	327.1009216	336.5351563	164.2726593	61.72438431	280.8908691	251.8450012	7.95E-05	69.51947021	79.34352112	2.09E-05	20230816	-24.11396027	-21.01743317	-12.31111526	-20.93479919	-19.52412796	57105.12282	97.58973694	95.71229553	52.94239426	37.73899841	32.98275375	30.8037529	30.96255493	31.12217331	31.28261757	31.4438858	31.60598755	31.21669197	28.08526039	25.26795006	22.73325157	20.45281792	18.40113831	16.55526924																								134.7892605	3053	29007	173.3714	57428.96118	57314.084	0.000645782	97.58973694	35.11520767	23.4909668	45.2460556	36.6891098	63979	410959.1819	7176275.42
L160030	67.73446371	852.5003662	117.0568314	32.14080811	630.395813	328.1772766	339.3441772	164.8770905	61.7231102	284.1180725	253.4721069	0.00012566	69.76348877	79.87194061	2.25E-05	20230816	-24.17975998	-21.08992004	-12.36535263	-21.04690933	-19.60670471	57105.12156	97.67620087	96.03105927	53.48426819	37.98911285	33.05233383	30.76753807	30.95884514	31.15134239	31.34503555	31.53993416	31.73604393	31.41648293	28.28413963	25.4641037	22.92523575	20.63950157	18.58166504	16.729002																								134.7475872	3053.1	29007	173.2965	57428.96444	57314.086	0.000602743	97.67620087	35.2050972	23.60482597	45.60072327	36.7899704	63979.1	410962.0634	7176273.529
L160030	67.68483978	857.2348633	117.1441193	31.96775246	633.5752563	329.1724854	342.3783875	165.5165863	61.6931076	287.6825867	255.2400208	0.000101291	69.97660828	80.37599945	3.47E-05	20230816	-24.24173737	-21.16377258	-12.45780563	-21.16276932	-19.69449234	57105.1203	97.9209671	96.56687164	54.20807648	38.33092499	33.17525864	30.74721718	30.97037315	31.19515038	31.42156029	31.64961052	31.87931824	31.6422863	28.53699303	25.73644447	23.21073532	20.93289375	18.87859154	17.02589607																								134.7139139	3053.2	29007	173.2216	57428.9847	57314.105	0.000872182	97.9209671	35.31036377	23.79142952	46.06267548	36.94144821	63979.2	410964.9448	7176271.639
L160030	67.62912833	862.3516235	117.2349548	31.72462463	636.8517456	330.0924683	345.8175354	166.1510773	61.64604187	291.4196167	257.1936035	0.000149216	70.1452713	80.88559723	2.90E-05	20230816	-24.30979156	-21.2292099	-12.59945679	-21.27840042	-19.79306793	57105.11905	98.26200104	97.20614624	54.98315048	38.72512436	33.37924194	30.78881073	31.01177025	31.23634338	31.46254349	31.6903801	31.91986847	31.75265884	28.73949623	26.01226807	23.5438385	21.30965233	19.28747749	17.45719528																								134.6863281	3053.3	29007	173.1467	57429.01895	57314.138	0.000346168	98.26200104	35.41203308	24.05548477	46.55075836	37.15179825	63979.3	410967.8263	7176269.748
L160030	67.56917289	868.2817993	117.3288193	31.43971252	640.2940063	330.9731445	349.7731018	166.7507019	61.58966446	295.138031	259.2808533	0.0001128	70.27533722	81.43379211	4.65E-05	20230816	-24.38422012	-21.28181839	-12.77222061	-21.38815308	-19.89879608	57105.11779	98.63352966	97.84371185	55.69944	39.11950684	33.6455307	30.89574623	31.0770359	31.25939178	31.44281578	31.62731552	31.81289864	31.68805885	28.83030891	26.23028183	23.86473656	21.71252441	19.75440598	17.97287941																								134.6629864	3053.4	29007	173.0718	57429.06021	57314.178	0.000493383	98.63352966	35.50327682	24.36995697	46.99687195	37.39984894	63979.4	410970.7078	7176267.858
L160030	67.50702061	875.1119385	117.4150848	31.16038322	643.8240967	331.8517151	354.2863464	167.307312	61.53404236	298.7001343	261.3702087	0.000144063	70.39916229	82.03771973	1.99E-05	20230816	-24.48135757	-21.32376862	-12.94051361	-21.48806	-20.00119019	57105.11653	99.02320862	98.45490265	56.31987381	39.47579956	33.92285538	31.0315094	31.14796448	31.26485825	31.3821907	31.49996185	31.61817741	31.51211739	28.83042336	26.37694359	24.13225365	22.07859039	20.19969177	18.48069																								134.6418414	3053.5	29007	172.9969	57429.10447	57314.221	0.000561195	99.02320862	35.58808517	24.68396759	47.37576294	37.6467247	63979.5	410973.5893	7176265.967
L160030	67.4448318	882.5248413	117.4843597	30.95820808	647.2722778	332.7530518	359.3121643	167.825531	61.49746704	302.0705872	263.3081055	0.000122414	70.56642151	82.68327332	2.30E-05	20230816	-24.5930481	-21.36000443	-13.04967117	-21.57816315	-20.08858109	57105.11528	99.49551392	99.11885834	56.88934326	39.78426743	34.15220261	31.13710785	31.20326424	31.26955986	31.33599663	31.40257454	31.46929359	31.37907982	28.82231331	26.47387314	24.316782	22.33545113	20.51556015	18.84395218																								134.620733	3053.6	29007	172.922	57429.14172	57314.257	0.000350439	99.49551392	35.67259216	24.91617393	47.70886993	37.85198975	63979.6	410976.4708	7176264.077
L160030	67.38344473	889.9401855	117.5318375	30.89850426	650.4286499	333.6938171	364.6717529	168.3074799	61.49996948	305.3095093	264.9711609	0.00013378	70.82021332	83.32235718	2.90E-05	20230816	-24.71171188	-21.39269257	-13.04974747	-21.66085052	-20.15113068	57105.11402	100.1184006	99.93800354	57.50317764	40.06362915	34.28442764	31.14780807	31.2196312	31.29162216	31.36377716	31.43610001	31.50858879	31.46208191	28.91105461	26.56687164	24.41275978	22.43330956	20.6143589	18.94289207																								134.5988229	3053.7	29007	172.8471	57429.16098	57314.275	0.00061725	100.1184006	35.76005554	24.9899025	48.05231476	37.98431778	63979.7	410979.3522	7176262.186
L160030	67.322248	896.7410278	117.5589752	30.99217796	653.0967407	334.6775208	370.0405273	168.7425232	61.54719543	308.5149841	266.2971191	0.000104211	71.17434692	83.89137268	2.80E-05	20230816	-24.82499313	-21.41885757	-12.93286133	-21.73870468	-20.18307114	57105.11276	100.8989258	100.8989258	58.25630188	40.34950638	34.29517365	31.01551056	31.17417526	31.33365059	31.49394035	31.65505219	31.81698608	31.86489487	29.17269707	26.70795822	24.45145988	22.38560867	20.49429703	18.76277733																								134.5767224	3053.8	29007	172.7722	57429.16324	57314.276	0.000645211	100.8989258	35.84718323	24.89188194	48.47040176	38.03004456	63979.8	410982.2337	7176260.296
L160030	67.2607119	902.4592896	117.5721359	31.19154167	655.1602783	335.6777954	375.0330811	169.1037292	61.6289444	311.7357483	267.296936	0.000185942	71.60605621	84.34145355	4.30E-05	20230816	-24.92052841	-21.43124008	-12.73888779	-21.81291962	-20.18582916	57105.11151	101.7774353	101.7774353	59.18900299	40.67472839	34.19698715	30.73539543	31.0569191	31.38180733	31.71009254	32.0418129	32.37700272	32.56668091	29.60976982	26.92133522	24.47699738	22.2545948	20.23397636	18.39682198																								134.5549612	3053.9	29007	172.6973	57429.15449	57314.266	0.00072703	101.7774353	35.92445755	24.67891121	48.99916077	37.99925613	63979.9	410985.1152	7176258.405
L160030	67.19846899	906.8793335	117.5769348	31.4249897	656.6012573	336.6333923	379.3527527	169.3625183	61.72351837	314.8946838	268.0319824	0.000125913	72.06372833	84.65760803	3.69E-05	20230816	-24.99011612	-21.42269135	-12.52230072	-21.88033295	-20.16598892	57105.11025	102.672905	102.672905	60.26099396	41.0501442	34.03489304	30.35295486	30.8807869	31.417799	31.96414757	32.51999664	33.08551407	33.43574905	30.15043068	27.18792152	24.51650047	22.10756874	19.93533134	17.97653198																								134.537585	3054	29007	172.6224	57429.14875	57314.259	0.000683496	102.672905	35.98215866	24.43276215	49.62257385	37.92163849	63980	410987.9967	7176256.515
L160030	67.13382121	910.0428467	117.575592	31.62624359	657.4662476	337.4600525	382.9053955	169.5116425	61.80107117	317.7894287	268.568512	0.000115357	72.48542023	84.85720062	1.10E-05	20230816	-25.03071594	-21.3895874	-12.32284927	-21.93199921	-20.12942886	57105.10915	103.5342331	103.5342331	61.37058258	41.45645523	33.8651886	29.94346619	30.67804718	31.4306488	32.20171356	32.9916954	33.80105591	34.29724503	30.69257736	27.46676064	24.57998085	21.99660492	19.68474197	17.61585999																								134.5649107	3054.1	29007	172.57968	57429.15585	57314.265	0.000458505	103.5342331	36.01769257	24.22228813	50.27779388	37.83322144	63980.1	410990.9106	7176254.572
L160030	67.06477282	912.1459351	117.569313	31.71060562	657.828186	338.0816956	385.8011169	169.5739594	61.82859039	320.1920776	268.9500732	6.98E-05	72.82159424	84.97486115	2.87E-05	20230816	-25.04466629	-21.33473206	-12.19373703	-21.95775223	-20.07963943	57105.10805	104.3666229	104.3666229	62.41183853	41.85554886	33.73106384	29.5764389	30.48310471	31.41756439	32.38066864	33.37329865	34.39635468	35.00728607	31.17682648	27.76549149	24.72742081	22.02177238	19.61217308	17.46623039																								134.5966371	3054.2	29007	172.53696	57429.18095	57314.289	0.000726863	104.3666229	36.03557968	24.13322067	50.88926315	37.76223755	63980.2	410993.8244	7176252.63
L160030	66.99121499	913.4226074	117.5592957	31.5926609	657.7906494	338.4636536	388.2420654	169.5863953	61.78368759	321.9648438	269.2019958	0.000143246	73.05062103	85.04543304	1.56E-05	20230816	-25.03845978	-21.26552582	-12.19915771	-21.95288086	-20.01935196	57105.10695	105.2079773	105.2079773	63.31435394	42.20872116	33.65185928	29.29421425	30.32143593	31.38467979	32.4852066	33.6243248	34.80338669	35.50258255	31.61151314	28.14690399	25.06201363	22.31522751	19.86948776	17.69179916																								134.6328729	3054.3	29007	172.49424	57429.21905	57314.326	0.000307367	105.2079773	36.04389191	24.25569344	51.39953232	37.72260284	63980.3	410996.7383	7176250.687
L160030	66.91438924	914.09198	117.54599	31.25150299	657.4924927	338.6300049	390.3745117	169.5730591	61.66864014	323.1063232	269.3443909	0.000135248	73.17988586	85.09265137	5.32E-06	20230816	-25.01831055	-21.18821716	-12.36499023	-21.91841507	-19.95108795	57105.10585	106.07061	106.07061	64.03392029	42.4825592	33.62284851	29.10971069	30.20593643	31.34344292	32.52378845	33.74858093	35.01949692	35.78957367	32.01830292	28.64442062	25.62605667	22.92574883	20.50998116	18.34877205																								134.672375	3054.4	29007	172.45152	57429.26215	57314.368	0.000616569	106.07061	36.04795456	24.62055969	51.77328491	37.71240234	63980.4	410999.6521	7176248.745
L160030	66.83647709	914.3601074	117.5281677	30.75147438	657.0714722	338.6514282	392.2113647	169.531662	61.51251984	323.7234497	269.3946228	0.000116121	73.2361908	85.12634277	1.45E-05	20230816	-24.98775482	-21.10468292	-12.65966415	-21.85782623	-19.87696075	57105.10475	106.9040604	106.9040604	64.60393524	42.68916321	33.62131882	28.9900341	30.11763763	31.28910065	32.50613022	33.77049637	35.0840416	35.91280365	32.39226913	29.21685219	26.35272026	23.7693615	21.43924904	19.33755875																								134.7129635	3054.5	29007	172.4088	57429.30325	57314.408	0.000857122	106.9040604	36.04797363	25.17492867	52.04255676	37.71801376	63980.5	411002.566	7176246.802
L160030	66.76026804	914.3908081	117.5028381	30.19533348	656.6143799	338.6036377	393.6741943	169.4457703	61.35104752	323.9653625	269.3688049	7.42E-05	73.2479248	85.14225006	1.12E-05	20230816	-24.94842529	-21.0148468	-13.01753235	-21.78933716	-19.79957581	57105.10365	107.6225586	107.6225586	64.99382782	42.81293488	33.62505722	28.9207325	30.05556679	31.23493385	32.46057892	33.73431396	35.05803299	35.92891693	32.71368027	29.78616905	27.1206398	24.69364548	22.48383904	20.4717865																								134.7518488	3054.6	29007	172.36608	57429.33735	57314.441	0.000374564	107.6225586	36.04158401	25.8182106	52.20051956	37.72419739	63980.6	411005.4799	7176244.86
L160030	66.68862417	914.2172852	117.4671707	29.68498802	656.1624146	338.5284119	394.7056274	169.3019562	61.2129631	323.957428	269.2854614	9.05E-05	73.22648621	85.121315	1.39E-05	20230816	-24.90193176	-20.91910172	-13.36175156	-21.7157402	-19.72247314	57105.10255	108.1875076	108.1875076	65.24745178	42.87908936	33.62345505	28.87644958	30.00599289	31.17971992	32.39935684	33.66670609	34.9836235	35.87913132	32.95483398	30.26887703	27.80183601	25.53587151	23.45458984	21.54294395																								134.786169	3054.7	29007	172.32336	57429.36045	57314.463	0.000714046	108.1875076	36.02737808	26.43400764	52.28619003	37.72468567	63980.7	411008.3937	7176242.917
L160030	66.6234913	913.7265625	117.4209213	29.31759262	655.7251587	338.4306946	395.3461609	169.0966949	61.12604904	323.7615967	269.1670837	0.00011368	73.16387177	85.03385925	1.67E-05	20230816	-24.85077667	-20.81877899	-13.6204834	-21.64140701	-19.64937973	57105.10145	108.6521759	108.6521759	65.39824677	42.90071106	33.62064743	28.8552227	29.9702549	31.12837219	32.33124542	33.58059692	34.87822723	35.77625656	33.07379913	30.57547951	28.26587677	26.1307373	24.15687943	22.3321228	20.94766426																							134.8139781	3054.8	29007	172.28064	57429.37355	57314.475	0.000643919	108.6521759	36.00444412	26.89382172	52.31515503	37.72314072	63980.8	411011.3076	7176240.975
L160030	66.56560274	912.786377	117.3665695	29.15346146	655.2601929	338.2925415	395.7114868	168.8394012	61.11820602	323.3985901	269.033783	7.01E-05	73.04933929	84.8500061	1.82E-05	20230816	-24.79800415	-20.71602631	-13.72942352	-21.56767273	-19.58311081	57105.10035	109.1138382	109.1138382	65.48838806	42.8926506	33.62799454	28.86268044	29.95607185	31.09088135	32.26868057	33.49110031	34.75982666	35.63685608	33.05818939	30.66611481	28.4471283	26.38870811	24.4792347	22.7079277	21.28964806																							134.834543	3054.9	29007	172.23792	57429.37865	57314.479	0.00075852	109.1138382	35.97370529	27.11488342	52.30154037	37.72834396	63980.9	411014.2215	7176239.032
L160030	66.51558463	911.3818359	117.3066864	29.18074799	654.6740723	338.0729675	395.9208984	168.5505219	61.20537567	322.9005432	268.8995667	0.000101253	72.88226318	84.55478668	3.19E-05	20230816	-24.74720383	-20.61534882	-13.71958923	-21.49608994	-19.5263443	57105.09925	109.6377335	109.6377335	65.57106018	42.88214111	33.66253281	28.90467262	29.97339439	31.08163071	32.23084641	33.4225502	34.65831375	35.49573135	32.9469223	30.58112907	28.38521576	26.34698296	24.45510674	22.69907951	21.29895973																							134.8472373	3055	29007	172.1952	57429.38175	57314.481	0.000703419	109.6377335	35.93842697	27.10869217	52.27261353	37.7534523	63981	411017.1353	7176237.09
L160030	66.47330743	909.6533203	117.2405548	29.32593918	653.8660889	337.7095032	396.0682983	168.2550354	61.38176727	322.3353271	268.7668762	0.000101117	72.66991425	84.16012573	3.62E-05	20230816	-24.70121765	-20.52197266	-13.66373062	-21.42874527	-19.48047256	57105.09831	110.2306747	110.2306747	65.70321655	42.90692902	33.74484253	28.98490143	30.02894402	31.1105957	32.2312088	33.39218521	34.59497833	35.38370132	32.80569839	30.41552162	28.1994915	26.14491653	24.24003601	22.4739418	21.11688232																							134.8594111	3055.1	29007	172.17344	57429.38669	57314.485	0.000585349	110.2306747	35.90486908	26.9736557	52.26760483	37.81455994	63981.1	411020.033	7176235.083
L160030	66.43646741	907.8469849	117.1627197	29.51868439	652.779541	337.1370239	396.2400513	167.9723816	61.62096786	321.7948914	268.6119995	0.000135622	72.42009735	83.70540619	1.47E-05	20230816	-24.661026	-20.43864441	-13.61353302	-21.36674118	-19.44263077	57105.09737	110.8636398	110.8636398	65.93232727	43.00099564	33.8887825	29.099823	30.11800575	31.17181396	32.26249695	33.39133835	34.55968094	35.2990799	32.66817093	30.23334885	27.97999954	25.8945961	23.96462059	22.17849159																								134.8661476	3055.2	29007	172.15168	57429.39563	57314.493	0.00078375	110.8636398	35.88059616	26.79822922	52.32420731	37.92288589	63981.2	411022.9307	7176233.075
L160030	66.40270753	906.2041626	117.0637665	29.72998238	651.413147	336.3152771	396.505188	167.7079315	61.88106155	321.357605	268.3771973	0.000157308	72.13709259	83.2442627	1.02E-05	20230816	-24.62703705	-20.36582184	-13.56418228	-21.31076431	-19.40644073	57105.09643	111.498848	111.498848	66.28435516	43.18130875	34.09104919	29.23358727	30.21975708	31.23919487	32.29302216	33.38240051	34.50852585	35.20278549	32.51305008	30.02883148	27.73442268	25.61532211	23.65813637	21.85049248																								134.869804	3055.3	29007	172.12992	57429.40557	57314.502	0.000307917	111.498848	35.87195587	26.60794067	52.46598816	38.07652664	63981.3	411025.8283	7176231.068
L160030	66.37052941	904.8340454	116.9323425	29.95542717	649.8007813	335.241394	396.8818359	167.4496613	62.11515808	321.0577087	267.9872742	0.000145893	71.82572937	82.82277679	1.71E-05	20230816	-24.5986557	-20.30147171	-13.47377777	-21.2608757	-19.3640976	57105.09549	112.1116714	112.1116714	66.76039886	43.44452667	34.33192444	29.36239815	30.30665207	31.28127098	32.28723145	33.32554626	34.39724731	35.05367279	32.304039	29.77008629	27.43489838	25.28288651	23.2996769	21.47203445																								134.8718787	3055.4	29007	172.10816	57429.41151	57314.507	0.000488711	112.1116714	35.88230133	26.39446449	52.69721603	38.26058197	63981.4	411028.726	7176229.061
L160030	66.33819387	903.6252441	116.7572937	30.19460106	647.9775391	333.9465027	397.3311157	167.1692963	62.27625656	320.8766479	267.3753662	0.000128325	71.49738312	82.4590683	1.52E-05	20230816	-24.57274628	-20.23977661	-13.32268906	-21.2147522	-19.30744553	57105.09454	112.7154388	112.7154388	67.34819031	43.77349091	34.5835228	29.46247101	30.35825157	31.28126526	32.23234558	33.21234131	34.22212982	34.85143661	32.03318787	29.44283867	27.06195641	24.87360191	22.86220932	21.01346588																								134.8741107	3055.5	29007	172.0864	57429.41146	57314.506	0.000564187	112.7154388	35.91113281	26.14001083	53.00718307	38.45322037	63981.5	411031.6237	7176227.053
